Date,Open,High,Low,Close,P/E,P/B,Div Yield %,MA50,MA200
2001-03-07,1272.8,1311.1,1249.45,1290.5,19.35,4.21,1.17,1331.7839999999999,1336.0865000000003
2001-03-08,1290.85,1307.95,1279.3,1292.8,19.38,4.21,1.17,1333.4,1336.371
2001-03-09,1292.7,1292.7,1219.35,1254.7,18.81,4.09,1.08,1333.9279999999999,1336.4065000000003
2001-03-12,1253.25,1253.25,1193.95,1197.9,17.96,3.91,1.13,1332.908,1336.0194999999999
2001-03-13,1197.85,1201.15,1098.75,1124.7,16.86,3.67,1.2,1330.132,1335.088
2001-03-14,1125.15,1200.25,1114.6,1194.2,17.9,3.89,1.13,1328.93,1334.335
2001-03-15,1191.6,1219.7,1170.7,1217.1,18.25,3.97,1.11,1327.836,1333.5185000000001
2001-03-16,1216.9,1233.4,1179.6,1193.5,17.89,3.89,1.14,1325.882,1332.741
2001-03-19,1192.85,1201.7,1173.15,1186.7,17.79,3.87,1.14,1323.464,1331.7285000000002
2001-03-20,1186.8,1193.35,1162.35,1170.9,17.55,3.82,1.16,1320.338,1330.56
2001-03-21,1168.8,1212.2,1156.15,1207.1,18.1,3.94,1.12,1318.296,1329.487
2001-03-22,1206.45,1218.35,1184.95,1187.5,17.8,3.87,1.14,1315.8139999999999,1328.273
2001-03-23,1187.6,1196.55,1139.65,1161.3,17.41,3.79,1.12,1313.2939999999999,1326.7614999999998
2001-03-26,1159.85,1165.65,1147.5,1161.5,17.41,3.79,1.12,1310.9160000000002,1325.233
2001-03-27,1161.6,1182.7,1157.25,1177.7,17.65,3.84,1.1,1308.736,1323.9195000000002
2001-03-28,1177.55,1209.6,1177.55,1206.2,18.07,3.94,1.08,1307.126,1322.786
2001-03-29,1204.9,1210.1,1185.0,1195.1,17.91,3.9,1.09,1305.1680000000001,1321.5839999999998
2001-03-30,1195.05,1195.25,1144.65,1148.2,17.21,3.75,1.13,1302.174,1320.099
2001-04-02,1148.1,1148.1,1094.35,1138.1,17.05,3.72,1.14,1298.818,1318.4029999999998
2001-04-03,1136.65,1153.1,1128.1,1149.2,17.22,3.75,1.13,1295.22,1316.6554999999998
2001-04-04,1146.1,1146.15,1120.35,1136.6,17.07,3.72,1.29,1290.992,1314.803
2001-04-06,1137.55,1171.85,1133.05,1139.6,17.11,3.73,0.84,1286.68,1313.1255
2001-04-09,1137.6,1138.55,1116.1,1128.3,16.94,3.69,0.85,1281.928,1311.326
2001-04-10,1129.1,1129.75,1093.05,1103.0,15.94,3.56,0.87,1276.586,1309.48
2001-04-11,1104.9,1116.85,1056.1,1066.8,15.41,3.45,0.9,1271.0819999999999,1307.556
2001-04-12,1066.75,1066.75,1001.8,1024.9,14.73,3.3,0.94,1263.986,1305.4089999999999
2001-04-16,1024.0,1049.4,1000.1,1044.6,15.02,3.37,0.76,1257.444,1303.282
2001-04-17,1044.85,1072.9,1037.7,1067.0,15.34,3.44,0.74,1251.6019999999999,1301.1555
2001-04-18,1066.5,1106.3,1063.05,1103.4,15.86,3.56,0.72,1246.094,1299.3155
2001-04-19,1103.6,1159.3,1103.6,1144.4,16.45,3.69,0.69,1241.33,1297.5615
2001-04-20,1145.75,1156.45,1120.6,1144.0,16.45,3.69,0.62,1236.468,1295.725
2001-04-23,1144.05,1162.05,1137.3,1149.7,16.53,3.71,0.62,1232.0459999999998,1293.8435
2001-04-24,1149.6,1149.6,1128.4,1146.3,16.48,3.69,0.62,1227.062,1291.991
2001-04-25,1146.5,1162.85,1142.3,1155.3,16.61,3.72,0.63,1222.0539999999999,1290.1795000000002
2001-04-26,1155.4,1170.2,1138.85,1143.7,16.38,3.66,0.64,1216.884,1288.35
2001-04-27,1143.65,1143.65,1078.1,1101.3,14.44,3.15,0.61,1211.086,1286.2640000000001
2001-04-30,1101.45,1127.9,1101.45,1125.2,14.57,3.21,0.6,1205.7240000000002,1284.2234999999998
2001-05-02,1125.45,1150.65,1125.25,1137.2,14.63,3.23,0.62,1200.134,1282.2965000000002
2001-05-03,1137.15,1139.85,1117.7,1122.0,15.01,3.19,0.63,1194.948,1280.358
2001-05-04,1121.45,1131.95,1113.65,1130.0,15.4,3.13,0.6,1189.8519999999999,1278.61
2001-05-07,1130.05,1145.4,1130.05,1139.2,15.46,3.15,0.59,1184.96,1276.9904999999999
2001-05-08,1139.25,1151.95,1138.2,1148.9,15.6,3.17,0.59,1180.5359999999998,1275.556
2001-05-09,1149.9,1164.3,1145.25,1149.2,15.6,3.17,0.61,1176.4180000000001,1274.1809999999998
2001-05-10,1149.1,1151.6,1139.25,1144.9,15.55,3.16,0.61,1172.9080000000001,1272.9195
2001-05-11,1144.1,1146.85,1136.9,1140.5,15.49,3.15,0.61,1169.47,1272.0335
2001-05-14,1140.45,1146.25,1134.05,1140.8,15.49,3.15,0.61,1166.376,1270.993
2001-05-15,1140.75,1147.75,1096.25,1145.3,15.55,3.16,0.61,1162.2540000000001,1270.1284999999998
2001-05-16,1147.1,1163.15,1146.05,1151.1,15.63,3.18,0.61,1158.116,1269.194
2001-05-17,1151.2,1179.0,1150.6,1174.9,15.95,3.25,0.6,1155.488,1268.3995
2001-05-18,1175.0,1187.65,1169.2,1172.8,15.92,3.24,0.6,1153.5159999999998,1267.5995
2001-05-21,1172.95,1182.65,1166.7,1169.4,15.98,3.23,0.6,1151.094,1266.8125
2001-05-22,1169.5,1176.2,1165.65,1168.1,15.96,3.22,0.6,1148.6,1265.9935
2001-05-23,1168.25,1181.8,1167.0,1179.1,16.11,3.25,0.73,1147.088,1265.283
2001-05-24,1179.1,1190.15,1177.55,1181.8,16.13,3.24,0.73,1146.7659999999998,1264.5995
2001-05-25,1181.95,1188.5,1171.35,1174.9,16.15,3.22,0.73,1147.77,1263.92
2001-05-28,1174.95,1194.5,1174.45,1193.2,16.4,3.27,0.72,1147.75,1263.1580000000001
2001-05-29,1193.25,1202.05,1193.25,1198.4,16.47,3.28,0.72,1147.376,1262.4255
2001-05-30,1199.5,1207.0,1173.75,1177.5,15.98,3.08,0.8,1147.0559999999998,1261.673
2001-05-31,1177.5,1177.5,1154.9,1167.9,15.8,3.04,0.81,1146.68,1260.9589999999998
2001-06-01,1168.1,1175.8,1146.9,1148.0,15.47,2.95,0.82,1146.222,1260.1095
2001-06-04,1148.0,1154.45,1125.35,1127.2,15.25,2.89,0.84,1144.624,1258.9885000000002
2001-06-05,1127.15,1130.65,1106.8,1115.6,15.08,2.86,0.85,1143.1860000000001,1257.8595
2001-06-06,1117.5,1132.95,1114.0,1115.7,15.12,2.87,0.85,1142.274,1256.6480000000001
2001-06-07,1115.05,1116.1,1095.45,1112.3,15.07,2.86,0.85,1141.29,1255.3584999999998
2001-06-08,1112.45,1128.9,1112.45,1126.6,15.26,2.89,0.81,1140.268,1254.0855000000001
2001-06-11,1126.55,1134.8,1122.35,1131.1,15.32,2.91,0.81,1138.766,1252.8110000000001
2001-06-12,1131.05,1133.3,1121.8,1127.1,15.27,2.9,0.81,1137.406,1251.512
2001-06-13,1127.1,1132.95,1126.9,1129.0,15.3,2.9,0.91,1137.022,1250.251
2001-06-14,1128.95,1128.95,1110.15,1112.7,15.54,2.88,0.92,1136.5140000000001,1248.9654999999998
2001-06-15,1112.7,1112.7,1084.2,1087.7,15.19,2.81,0.92,1135.2839999999999,1247.5655
2001-06-18,1087.75,1087.75,1064.4,1078.3,15.07,2.75,0.92,1134.118,1246.0775
2001-06-19,1078.25,1099.7,1075.45,1096.6,15.35,2.79,0.91,1133.258,1244.59
2001-06-20,1096.35,1100.55,1084.7,1097.6,15.62,2.44,0.97,1132.644,1242.9395
2001-06-21,1097.9,1102.45,1090.25,1095.2,15.59,2.43,0.97,1132.4879999999998,1241.2745000000002
2001-06-22,1095.85,1097.8,1081.3,1087.6,15.48,2.42,0.97,1132.904,1239.5359999999998
2001-06-25,1087.1,1087.1,1064.4,1067.0,15.19,2.37,0.99,1133.746,1237.6725
2001-06-26,1066.4,1099.8,1060.05,1096.6,15.61,2.44,0.97,1134.786,1235.9055
2001-06-27,1096.6,1102.8,1086.75,1096.1,15.59,2.43,0.97,1135.368,1234.1045
2001-06-28,1095.85,1101.0,1090.2,1094.0,15.56,2.43,0.97,1135.18,1232.2365
2001-06-29,1094.05,1114.35,1091.05,1107.9,15.76,2.46,0.89,1134.45,1230.4955
2001-07-02,1108.35,1119.55,1097.95,1100.7,15.65,2.44,1.02,1133.5839999999998,1228.7725
2001-07-03,1097.4,1097.4,1066.05,1069.8,15.21,2.37,1.05,1131.986,1227.0355
2001-07-04,1068.05,1074.6,1062.2,1067.9,15.19,2.37,1.08,1130.4180000000001,1225.6035
2001-07-05,1068.35,1079.35,1066.95,1069.7,15.21,2.37,1.08,1128.7060000000001,1224.367
2001-07-06,1069.15,1069.15,1059.6,1065.1,15.15,2.36,1.12,1127.134,1222.978
2001-07-09,1064.8,1064.8,1052.1,1059.5,15.07,2.35,1.16,1126.298,1221.6265
2001-07-10,1059.95,1078.1,1059.25,1072.0,15.25,2.38,1.15,1125.234,1220.6544999999999
2001-07-11,1072.15,1088.5,1068.35,1083.6,15.41,2.4,1.14,1124.162,1219.61
2001-07-12,1083.8,1109.0,1083.8,1105.5,15.72,2.45,1.11,1123.8319999999999,1218.798
2001-07-13,1105.7,1127.15,1103.3,1110.4,15.79,2.46,1.11,1123.44,1217.8875
2001-07-16,1110.35,1116.7,1102.45,1105.5,15.72,2.45,1.11,1122.7659999999998,1217.083
2001-07-17,1103.55,1106.05,1092.5,1103.1,15.69,2.45,1.12,1121.85,1216.2405
2001-07-18,1103.1,1108.45,1088.1,1091.9,15.53,2.42,1.13,1120.704,1215.29
2001-07-19,1091.35,1091.35,1079.55,1085.9,15.44,2.41,1.13,1119.524,1214.2305000000001
2001-07-20,1085.95,1089.95,1072.75,1077.7,15.33,2.39,1.16,1118.2679999999998,1213.1955
2001-07-23,1076.15,1076.15,1063.4,1070.6,15.23,2.38,1.17,1116.864,1212.1235
2001-07-24,1065.95,1074.75,1064.5,1072.5,15.25,2.38,1.17,1115.4080000000001,1211.1495
2001-07-25,1072.45,1073.95,1062.15,1064.2,15.13,2.36,1.18,1113.67,1210.276
2001-07-26,1063.9,1066.55,1050.15,1053.4,14.93,2.33,1.19,1111.24,1209.5335
2001-07-27,1053.2,1061.2,1046.9,1051.7,14.9,2.33,1.15,1108.818,1208.761
2001-07-30,1051.45,1062.8,1050.9,1061.4,15.04,2.35,1.18,1106.6580000000001,1208.1845
2001-07-31,1061.45,1076.35,1053.6,1072.8,15.15,2.37,1.17,1104.7520000000002,1207.6715
2001-08-01,1073.0,1077.7,1059.75,1063.1,15.01,2.35,1.18,1102.432,1207.197
2001-08-02,1064.25,1070.05,1059.55,1066.0,15.05,2.36,1.2,1100.116,1206.847
2001-08-03,1066.4,1077.55,1066.2,1074.6,15.18,2.38,1.19,1098.11,1206.3895
2001-08-06,1074.2,1082.4,1072.55,1075.2,15.18,2.38,1.21,1095.75,1205.9055
2001-08-07,1074.35,1079.3,1070.2,1072.1,15.14,2.37,1.23,1093.2240000000002,1205.5465
2001-08-08,1071.75,1072.1,1059.55,1068.0,15.08,2.36,1.23,1091.034,1205.1245
2001-08-09,1068.1,1072.6,1061.4,1070.6,15.12,2.37,1.23,1089.088,1204.558
2001-08-10,1070.65,1076.7,1069.05,1071.1,15.31,2.4,1.2,1087.55,1203.982
2001-08-13,1070.95,1081.4,1061.05,1063.0,15.19,2.38,1.21,1086.266,1203.4035000000001
2001-08-14,1063.05,1076.6,1062.2,1075.5,15.37,2.41,1.19,1085.464,1202.9455
2001-08-16,1075.2,1083.7,1072.95,1078.9,15.42,2.42,1.19,1084.728,1202.4765
2001-08-17,1079.0,1084.0,1067.6,1069.2,15.28,2.39,1.19,1083.866,1201.8185
2001-08-20,1062.5,1067.95,1061.0,1063.7,15.21,2.38,1.2,1082.608,1201.013
2001-08-21,1063.65,1071.2,1062.3,1068.7,15.28,2.39,1.32,1081.36,1200.1464999999998
2001-08-23,1068.7,1079.0,1065.7,1071.5,15.32,2.4,1.32,1080.248,1199.303
2001-08-24,1071.5,1076.7,1064.9,1069.1,15.28,2.39,1.34,1079.05,1198.415
2001-08-27,1064.05,1078.35,1064.05,1072.5,15.37,2.41,1.33,1078.2459999999999,1197.4435
2001-08-28,1072.35,1076.85,1069.6,1070.6,15.35,2.4,1.34,1077.904,1196.4470000000001
2001-08-29,1070.55,1074.5,1066.45,1067.4,15.3,2.39,1.37,1077.686,1195.5865000000001
2001-08-30,1068.3,1070.25,1061.9,1064.1,15.25,2.39,1.37,1077.0359999999998,1194.8670000000002
2001-08-31,1064.1,1064.1,1051.75,1053.7,15.1,2.36,1.35,1076.1580000000001,1193.9215
2001-09-03,1054.65,1059.9,1046.35,1048.0,15.02,2.35,1.38,1075.2140000000002,1192.9265
2001-09-04,1048.2,1053.25,1043.3,1048.2,15.02,2.35,1.38,1074.426,1192.0015
2001-09-05,1047.25,1051.55,1043.3,1045.0,14.98,2.34,1.42,1073.9859999999999,1191.0465000000002
2001-09-06,1047.7,1048.2,1033.4,1036.1,14.85,2.32,1.54,1072.7759999999998,1190.039
2001-09-07,1036.35,1037.35,1026.45,1035.2,14.84,2.32,1.45,1071.558,1189.04
2001-09-10,1035.0,1045.3,1031.45,1033.4,14.81,2.32,1.45,1070.346,1188.0955
2001-09-11,1033.35,1037.45,1020.7,1023.4,14.67,2.3,1.47,1068.656,1187.1325
2001-09-12,1023.25,1023.25,957.95,982.2,14.14,2.21,1.52,1066.286,1185.9175
2001-09-13,982.2,993.05,969.0,971.7,13.99,2.19,1.54,1064.3239999999998,1184.5115
2001-09-14,972.05,974.5,902.7,919.7,13.24,2.07,1.62,1061.36,1182.7465
2001-09-17,916.15,916.15,861.05,872.25,12.56,1.97,1.71,1057.411,1180.78425
2001-09-18,872.15,910.35,868.5,900.2,12.96,2.03,1.66,1054.113,1178.94475
2001-09-19,899.7,915.0,899.7,912.2,13.13,2.06,1.65,1051.167,1177.12475
2001-09-20,910.2,910.35,873.7,898.8,12.94,2.03,1.67,1047.703,1175.24075
2001-09-21,903.75,903.75,849.95,854.2,12.3,1.92,1.75,1043.115,1173.08875
2001-09-24,853.0,878.6,853.0,869.05,12.51,1.96,1.72,1038.386,1170.9415
2001-09-25,869.15,893.35,858.85,861.4,12.4,1.94,1.74,1033.406,1168.7359999999999
2001-09-26,861.35,877.0,859.2,873.7,12.58,1.97,1.72,1028.77,1166.536
2001-09-27,873.15,893.05,868.3,890.0,12.81,2.01,1.68,1024.508,1164.3255
2001-09-28,891.75,922.55,891.0,913.85,13.16,2.06,1.64,1020.947,1162.2282500000001
2001-10-01,914.65,919.2,905.5,910.1,13.1,2.05,1.65,1017.431,1160.0072499999999
2001-10-03,910.05,915.05,896.25,899.65,12.95,2.03,1.67,1013.87,1157.759
2001-10-04,899.65,914.25,899.65,911.65,13.13,2.05,1.64,1010.6909999999999,1155.75425
2001-10-05,911.6,919.75,903.05,914.6,13.17,2.06,1.64,1007.5329999999999,1153.73925
2001-10-08,911.2,913.05,884.65,901.95,12.98,2.03,1.67,1004.288,1151.6965
2001-10-09,903.0,914.3,902.55,912.7,13.14,2.06,1.65,1001.4739999999999,1149.784
2001-10-10,915.5,942.8,912.9,940.35,13.54,2.12,1.6,999.247,1148.09875
2001-10-11,940.45,959.75,940.45,954.9,13.75,2.15,1.58,997.117,1146.66325
2001-10-12,958.4,969.9,956.85,960.4,13.83,2.16,1.57,994.8689999999999,1145.40525
2001-10-15,963.65,966.15,954.35,963.4,13.87,2.17,1.57,992.875,1144.08075
2001-10-16,963.4,973.25,962.5,971.25,13.98,2.19,1.55,990.98,1142.6925
2001-10-17,971.95,989.05,971.95,986.25,14.2,2.22,1.53,989.2130000000001,1141.30625
2001-10-18,984.2,984.5,969.35,972.05,13.99,2.19,1.55,987.15,1139.895
2001-10-19,972.2,981.0,970.85,976.65,14.16,2.2,1.54,985.2409999999999,1138.41925
2001-10-22,980.05,994.15,973.2,976.4,14.15,2.2,1.56,983.409,1136.8452499999999
2001-10-23,976.75,994.15,976.55,993.2,14.4,2.24,1.54,981.8609999999999,1135.2732500000002
2001-10-24,992.95,1000.95,987.4,991.2,14.38,2.23,1.54,980.263,1133.59325
2001-10-25,991.25,998.0,979.95,983.2,14.26,2.22,1.59,978.6669999999999,1131.96325
2001-10-29,983.15,996.6,974.05,977.45,14.18,2.2,1.59,976.706,1130.2925
2001-10-30,977.35,977.35,960.5,963.1,13.99,2.17,1.62,974.39,1128.6715
2001-10-31,962.85,976.4,959.35,971.9,13.79,2.19,1.61,972.4440000000001,1127.129
2001-11-01,973.55,997.3,973.55,994.0,14.11,2.24,1.57,971.05,1125.6654999999998
2001-11-02,994.25,1009.55,991.95,997.6,14.16,2.25,1.56,969.628,1124.22
2001-11-05,997.25,1001.3,987.85,991.05,14.06,2.24,1.57,968.0189999999999,1122.71025
2001-11-06,991.2,1007.4,991.15,1001.9,14.22,2.26,1.56,966.675,1121.23025
2001-11-07,1001.95,1014.1,984.45,987.5,14.01,2.25,1.56,964.975,1119.63825
2001-11-08,987.5,1001.15,985.75,997.7,14.16,2.27,1.55,963.5170000000002,1117.98125
2001-11-09,999.1,1008.95,999.1,1004.0,14.55,2.28,1.56,962.2490000000001,1116.26125
2001-11-12,1004.55,1014.25,1003.6,1010.9,14.65,2.27,1.56,961.185,1114.5397500000001
2001-11-13,1010.95,1013.25,999.85,1005.4,14.57,2.29,1.55,960.2189999999999,1112.7372500000001
2001-11-14,1005.45,1017.2,1004.7,1015.8,14.72,2.34,1.52,959.575,1110.96575
2001-11-15,1016.05,1038.35,1015.15,1035.7,15.01,2.41,1.47,959.325,1109.43425
2001-11-19,1034.2,1072.0,1032.85,1068.1,15.48,2.37,1.5,959.7869999999999,1107.87625
2001-11-20,1067.3,1082.4,1046.15,1050.2,15.22,2.38,1.49,960.0690000000001,1106.26875
2001-11-21,1050.4,1064.85,1046.3,1056.3,15.31,2.4,1.48,960.4909999999999,1104.75475
2001-11-22,1056.45,1075.9,1056.45,1062.4,15.4,2.39,1.48,961.0709999999999,1103.1727500000002
2001-11-23,1063.05,1075.05,1057.3,1059.0,15.35,2.44,1.45,961.783,1101.55475
2001-11-26,1059.25,1084.65,1059.25,1080.6,15.66,2.43,1.46,963.7509999999999,1100.02225
2001-11-27,1087.6,1097.6,1071.05,1076.0,15.59,2.42,1.46,965.837,1098.54825
2001-11-28,1076.15,1082.3,1067.65,1070.8,15.52,2.41,1.47,968.8589999999999,1096.9247500000001
2001-11-29,1070.3,1071.0,1063.0,1067.1,15.46,2.4,1.47,972.7559999999999,1095.23175
2001-12-03,1067.2,1074.5,1063.25,1065.4,15.44,2.43,1.46,976.06,1093.54775
2001-12-04,1066.05,1082.6,1065.65,1077.7,15.62,2.49,1.42,979.37,1091.98025
2001-12-05,1077.95,1107.15,1077.95,1104.5,16.01,2.51,1.41,983.4839999999999,1090.53625
2001-12-06,1105.1,1132.65,1105.1,1110.4,16.09,2.51,1.41,988.6080000000001,1089.00475
2001-12-07,1110.9,1122.65,1109.65,1112.3,16.12,2.52,1.41,993.4730000000001,1087.6597499999998
2001-12-10,1112.15,1123.55,1112.15,1115.2,16.16,2.5,1.41,998.549,1086.31175
2001-12-11,1112.15,1122.85,1107.7,1110.2,16.09,2.5,1.42,1003.2790000000001,1084.94375
2001-12-12,1110.65,1121.55,1104.75,1107.6,16.05,2.48,1.43,1007.6310000000001,1083.63125
2001-12-13,1107.75,1114.15,1069.95,1098.7,15.92,2.45,1.44,1011.328,1082.34925
2001-12-14,1098.65,1102.9,1082.75,1087.8,15.76,2.44,1.44,1014.882,1081.18625
2001-12-18,1089.9,1098.0,1071.35,1082.3,15.68,2.39,1.47,1018.535,1080.03575
2001-12-19,1082.5,1086.35,1057.1,1060.7,15.37,2.4,1.47,1021.5160000000001,1078.86175
2001-12-20,1060.45,1064.8,1047.5,1062.0,15.39,2.37,1.49,1024.4640000000002,1077.41475
2001-12-21,1061.8,1061.8,1043.65,1050.8,15.23,2.37,1.49,1027.4409999999998,1075.87875
2001-12-24,1051.0,1055.0,1032.6,1048.5,15.19,2.33,1.51,1030.157,1074.58975
2001-12-26,1048.9,1058.3,1030.5,1034.2,14.99,2.3,1.53,1032.034,1073.40375
2001-12-27,1033.85,1037.7,1017.35,1020.0,14.78,2.33,1.51,1033.336,1072.05125
2001-12-28,1019.9,1036.35,1010.45,1033.8,14.98,2.39,1.48,1034.8039999999999,1070.75625
2001-12-31,1033.9,1062.3,1033.9,1059.0,15.35,2.38,1.48,1036.716,1069.7777500000002
2002-01-01,1058.85,1071.15,1052.05,1055.3,15.29,2.39,1.47,1038.397,1069.06475
2002-01-02,1054.95,1065.25,1054.1,1060.7,15.37,2.42,1.46,1039.886,1068.74475
2002-01-03,1063.45,1074.85,1062.9,1072.2,15.54,2.47,1.42,1041.8890000000001,1068.13475
2002-01-04,1072.4,1099.25,1072.4,1096.2,15.89,2.48,1.41,1044.28,1067.53025
2002-01-07,1093.05,1111.55,1093.05,1100.1,15.94,2.5,1.4,1046.754,1067.0632500000002
2002-01-08,1100.55,1114.55,1097.9,1109.9,16.09,2.49,1.41,1049.088,1066.6792500000001
2002-01-09,1110.0,1119.4,1098.7,1102.8,15.98,2.48,1.42,1051.32,1066.33875
2002-01-10,1098.8,1105.35,1093.6,1098.2,15.91,2.46,1.44,1053.62,1065.79425
2002-01-11,1098.15,1105.9,1073.45,1088.5,15.78,2.5,1.41,1055.841,1065.29925
2002-01-14,1089.45,1118.5,1089.45,1109.8,16.08,2.47,1.43,1058.775,1065.04175
2002-01-15,1109.45,1112.6,1090.2,1094.1,15.61,2.46,1.43,1061.219,1064.70475
2002-01-16,1094.15,1104.8,1085.3,1090.3,15.56,2.82,1.23,1063.145,1064.26775
2002-01-17,1090.25,1116.05,1078.95,1109.2,17.57,2.78,1.25,1065.377,1063.7827499999999
2002-01-18,1109.55,1121.75,1089.05,1093.1,17.32,2.83,1.25,1067.4180000000001,1063.27275
2002-01-21,1093.25,1099.8,1082.65,1091.3,17.29,2.83,1.25,1069.2060000000001,1062.9882499999999
2002-01-22,1091.35,1099.0,1090.0,1092.8,17.31,2.83,1.25,1071.312,1062.7617500000001
2002-01-23,1092.85,1096.95,1087.5,1089.4,17.26,2.81,1.26,1073.146,1062.4627500000001
2002-01-24,1089.6,1098.6,1081.7,1085.3,17.19,2.79,1.26,1074.772,1062.20625
2002-01-25,1085.85,1089.7,1077.0,1080.1,17.06,2.76,1.27,1076.156,1061.90875
2002-01-28,1083.25,1088.75,1068.7,1071.3,16.93,2.76,1.27,1077.4740000000002,1061.62375
2002-01-29,1071.35,1076.45,1068.85,1071.6,16.93,2.75,1.27,1078.59,1061.46675
2002-01-30,1072.85,1072.85,1058.8,1067.4,16.87,2.77,1.26,1079.2240000000002,1061.46975
2002-01-31,1067.65,1082.0,1067.65,1075.4,16.99,2.79,1.26,1079.37,1061.72225
2002-02-01,1076.95,1088.05,1076.95,1081.6,17.42,2.79,1.26,1079.998,1061.90725
2002-02-04,1083.05,1086.95,1074.15,1076.9,17.34,2.78,1.26,1080.41,1061.95675
2002-02-05,1076.25,1081.2,1069.4,1074.2,17.3,2.77,1.27,1080.646,1061.8107499999999
2002-02-06,1074.4,1117.1,1074.0,1113.1,17.92,2.87,1.35,1081.728,1061.65425
2002-02-07,1114.85,1130.95,1104.3,1110.4,17.88,2.86,1.35,1082.324,1061.48625
2002-02-08,1112.8,1131.85,1104.45,1123.7,18.09,2.9,1.33,1083.278,1061.35625
2002-02-11,1124.85,1144.15,1124.85,1131.5,18.22,2.92,1.33,1084.492,1061.28225
2002-02-12,1131.95,1143.3,1125.55,1129.5,18.19,2.91,1.33,1085.74,1061.15325
2002-02-13,1129.8,1142.3,1129.6,1135.1,18.28,2.93,1.32,1087.134,1061.1102500000002
2002-02-14,1135.5,1151.65,1133.85,1150.0,18.52,2.96,1.3,1088.58,1061.35375
2002-02-15,1150.65,1164.1,1150.3,1159.9,18.68,2.99,1.29,1089.688,1061.52725
2002-02-18,1159.85,1177.05,1156.7,1172.8,18.88,3.02,1.28,1090.9360000000001,1061.70525
2002-02-19,1172.85,1178.1,1155.1,1158.9,18.66,2.99,1.29,1091.868,1061.8897499999998
2002-02-20,1158.45,1158.45,1134.65,1145.9,18.44,2.95,1.31,1092.482,1061.96925
2002-02-21,1146.05,1158.05,1146.05,1149.8,18.5,2.96,1.3,1093.274,1062.02225
2002-02-22,1149.85,1165.7,1145.5,1163.5,18.72,3.0,1.29,1094.392,1062.0952499999999
2002-02-25,1163.65,1167.6,1155.45,1165.4,18.76,3.0,1.3,1095.726,1062.17625
2002-02-26,1165.75,1192.65,1165.75,1189.4,19.14,3.07,1.27,1097.758,1062.39875
2002-02-27,1190.15,1205.95,1180.0,1189.2,19.14,3.07,1.27,1099.896,1062.64225
2002-02-28,1189.6,1197.0,1135.2,1142.0,18.38,2.94,1.33,1101.522,1062.64825
2002-03-01,1142.05,1181.25,1135.45,1178.0,18.96,3.04,1.29,1103.8419999999999,1062.81175
2002-03-04,1178.45,1201.1,1172.3,1177.3,18.97,3.03,1.29,1106.372,1062.94275
2002-03-05,1176.4,1193.1,1175.15,1178.5,18.99,3.03,1.28,1108.9720000000002,1062.96075
2002-03-06,1176.55,1182.65,1162.75,1172.6,18.79,3.02,1.29,1111.74,1062.95975
2002-03-07,1173.6,1195.2,1173.6,1193.0,19.11,3.07,1.27,1115.2,1063.07775
2002-03-08,1193.6,1199.6,1182.55,1187.6,19.03,3.06,1.27,1118.276,1063.17525
2002-03-11,1187.5,1192.75,1164.55,1167.8,18.71,3.01,1.3,1120.4520000000002,1063.11875
2002-03-12,1167.85,1171.2,1144.3,1150.4,18.43,2.96,1.32,1122.354,1062.96175
2002-03-13,1150.2,1165.4,1143.55,1157.0,18.54,2.98,1.31,1124.28,1062.8722500000001
2002-03-14,1156.85,1163.65,1153.15,1159.4,18.58,2.99,1.31,1126.024,1062.70325
2002-03-15,1159.6,1173.75,1159.6,1169.7,18.74,3.01,1.29,1127.4940000000001,1062.55975
2002-03-18,1169.95,1184.7,1163.75,1169.3,18.73,3.01,1.29,1128.878,1062.51875
2002-03-19,1169.4,1170.8,1150.3,1152.1,18.46,2.97,1.31,1129.722,1062.43975
2002-03-20,1152.05,1158.95,1148.5,1155.6,18.51,2.98,1.31,1130.778,1062.47775
2002-03-21,1155.55,1155.55,1141.05,1144.2,18.33,2.95,1.32,1131.698,1062.56275
2002-03-22,1144.5,1148.65,1135.9,1138.4,18.24,2.93,1.33,1132.6960000000001,1062.67675
2002-03-26,1138.1,1140.2,1117.85,1123.0,17.99,2.89,1.35,1132.96,1062.71325
2002-03-27,1130.0,1134.1,1121.35,1123.3,18.0,2.89,1.35,1133.5439999999999,1062.76825
2002-03-28,1123.6,1138.45,1123.6,1129.5,18.1,2.91,1.34,1134.328,1062.78275
2002-04-01,1129.85,1143.3,1129.85,1138.9,18.25,2.93,1.33,1134.922,1062.82175
2002-04-02,1138.8,1147.3,1132.3,1136.9,18.22,2.93,1.33,1135.798,1062.87075
2002-04-03,1136.6,1136.9,1121.45,1123.5,18.0,2.89,1.35,1136.442,1062.84325
2002-04-04,1124.05,1149.65,1123.9,1145.9,18.36,2.95,1.33,1137.5040000000001,1063.00925
2002-04-05,1146.05,1153.3,1139.9,1141.9,18.3,2.94,1.21,1138.554,1063.28025
2002-04-08,1141.9,1147.9,1134.0,1135.2,17.91,2.9,1.38,1139.552,1063.56475
2002-04-09,1135.15,1137.45,1122.1,1126.7,17.78,2.88,1.39,1140.484,1063.7152500000002
2002-04-10,1126.7,1140.25,1125.75,1138.5,18.01,2.91,1.37,1141.828,1063.91975
2002-04-11,1138.55,1150.2,1138.55,1143.6,18.09,2.93,1.36,1143.268,1064.16175
